输入长度,输出长度,并发数,输出tokens总吞吐,首tokens时延TP90（ms）,首tokens时延TP99（ms）,最大首tokens时延（ms）,平均首tokens时延（ms）,增量时延TP90（ms）,增量时延TP99（ms）,最大增量时延（ms）,平均增量时延（ms）
2048.0,500.0,1,111.8194,266.6381,267.17,267.2291,264.2738,8.6522,9.032,9.3797,8.4299
2048.0,500.0,4,366.5385,937.713,938.2391,938.2975,855.6991,9.2636,9.8524,10.5581,9.0545
2048.0,500.0,8,604.4646,1825.8056,1827.2132,1827.3848,1774.8806,9.7752,10.2477,12.9412,9.5987
4096.0,500.0,1,103.2691,503.7055,503.8428,503.858,503.0955,8.8719,9.3181,9.8288,8.6933
4096.0,500.0,4,299.6925,1852.0906,1853.8048,1853.9953,1756.5169,9.8779,10.3663,11.6496,9.6553
4096.0,500.0,8,448.1688,3649.9865,3656.0072,3657.013,3271.481,10.7831,11.2703,13.8633,10.5574
8192.0,500.0,1,39.661,1007.1397,1007.2047,1007.2119,1006.8506,23.3827,24.0003,24.658,23.2425
8192.0,500.0,4,127.8042,3774.8741,3775.8168,3775.9215,3249.4924,23.9313,24.7532,27.2877,23.7875
8192.0,500.0,8,204.7996,7272.1482,7460.4777,7461.4894,5602.2595,24.3382,25.0782,30.3995,24.1796
12000.0,1200.0,1,40.4106,1482.7653,1483.3277,1483.3902,1480.266,23.6636,25.9577,27.3983,23.5292
12000.0,1200.0,4,140.5384,5618.3979,5621.5327,5621.881,4294.7689,23.9302,24.3247,28.5975,23.792
12000.0,1200.0,8,237.9987,11016.0059,11220.2888,11223.1083,7235.7498,24.4254,25.3187,33.6175,24.2769
16000.0,1200.0,1,39.9907,1974.0112,1974.9428,1975.0463,1969.8711,23.4938,25.516,26.6499,23.381
16000.0,1200.0,4,132.4245,7610.6854,7618.0355,7618.8522,5884.5313,24.0181,24.5575,30.0204,23.8739
16000.0,1200.0,8,216.3527,14943.2943,15162.1477,15163.8662,9854.7067,24.4983,25.1115,36.1388,24.3465
20000.0,1200.0,1,39.2459,2601.1426,2608.3375,2609.137,2569.1651,23.5242,24.0369,27.1573,23.358
20000.0,1200.0,4,122.9463,9706.8158,9715.7691,9716.7639,7589.6932,24.7716,25.2363,32.4099,24.4587
20000.0,1200.0,8,197.4056,19114.4981,19340.3113,19344.9672,12664.9345,24.5757,25.12,38.678,24.4181
